uid,jobid,skill_match,experience_gap,location_match,education_match,job_type_match,mode_match,label,snapshot_at
1512,952118,61.44,2.84,0,1,1,1,0.5955,2025-03-25 13:54:56
7638,906565,27.31,3.81,0,0,0,0,0.2383,2025-03-22 13:54:56
4486,138437,34.22,5.78,0,1,1,1,0.5103,2025-04-01 13:54:56
5270,669869,30.59,7.41,0,0,1,1,0.3429,2025-04-04 13:54:56
8735,785673,18.3,4.26,1,0,1,0,0.3944,2025-07-13 13:54:56
6994,511565,22.65,6.47,0,1,1,1,0.347,2025-06-24 13:54:56
5768,240385,83.5,1.04,1,1,1,1,0.928,2025-04-24 13:54:56
9211,635206,71.74,3.17,0,1,1,1,0.6968,2025-07-28 13:54:56
7501,481541,25.09,6.4,0,0,1,1,0.3812,2025-04-14 13:54:56
1174,794869,75.12,1.59,1,0,1,1,0.8034,2025-06-20 13:54:56
3718,893989,20.02,0.27,1,1,1,0,0.7046,2025-04-11 13:54:56
3300,567897,18.75,5.69,1,1,1,0,0.5231,2025-07-11 13:54:56
3936,693869,66.89,4.43,1,0,0,1,0.5887,2025-03-29 13:54:56
3396,871668,93.2,1.63,1,0,0,1,0.7392,2025-04-19 13:54:56
6879,142384,80.1,8.27,1,0,1,1,0.6692,2025-06-25 13:54:56
8990,343008,71.53,4.22,1,1,0,0,0.6658,2025-08-04 13:54:56
5332,487381,48.78,1.93,1,1,1,1,0.7064,2025-06-22 13:54:56
1702,801063,40.63,1.83,1,1,1,0,0.5557,2025-06-29 13:54:56
9486,929907,40.18,2.03,1,0,0,1,0.4354,2025-05-20 13:54:56
7359,592490,72.45,5.09,1,1,0,1,0.7183,2025-04-26 13:54:56
1761,141844,69.99,5.17,0,1,1,0,0.6069,2025-03-07 13:54:56
6310,208240,73.5,9.89,1,1,1,1,0.7497,2025-02-21 13:54:56
9543,764344,20.03,0.92,1,1,1,1,0.6028,2025-06-11 13:54:56
5315,706740,60.99,3.94,0,1,1,0,0.5672,2025-04-03 13:54:56
3849,494957,23.48,3.07,1,1,0,0,0.4389,2025-03-06 13:54:56
7202,483042,16.71,0.29,1,0,1,1,0.6103,2025-03-23 13:54:56
2276,641761,52.65,5.2,1,1,1,1,0.6951,2025-06-17 13:54:56
7166,333727,51.75,0.88,1,1,0,1,0.7284,2025-04-10 13:54:56
7650,470041,53.43,9.64,1,1,1,0,0.5277,2025-05-24 13:54:56
8977,931162,69.76,4.17,0,0,0,0,0.3041,2025-04-19 13:54:56
1109,626215,30.36,3.74,0,1,1,0,0.4241,2025-07-16 13:54:56
8208,273651,85.81,1.57,1,0,1,1,0.8321,2025-06-23 13:54:56
2264,639536,30.55,0.03,1,1,0,1,0.5963,2025-03-09 13:54:56
5601,321792,65.54,0.05,1,1,1,0,0.8079,2025-07-13 13:54:56
4063,265002,16.51,2.59,1,0,1,1,0.503,2025-05-20 13:54:56
2939,793224,88.3,2.8,1,0,0,1,0.7361,2025-06-23 13:54:56
7794,950577,11.3,0.82,1,1,1,0,0.5633,2025-05-28 13:54:56
2857,604907,47.76,5.46,1,0,1,1,0.5486,2025-03-01 13:54:56
8845,602291,38.5,3.8,1,1,1,0,0.6017,2025-06-28 13:54:56
3642,778701,23.09,4.26,1,1,1,1,0.6248,2025-05-07 13:54:56
1368,355507,45.56,2.25,1,0,1,1,0.641,2025-08-09 13:54:56
3096,701345,80.1,0.96,1,1,1,0,0.8613,2025-03-22 13:54:56
3640,241269,60.44,6.93,1,1,0,1,0.6448,2025-03-12 13:54:56
9400,141095,82.86,0.68,1,0,1,1,0.8963,2025-03-27 13:54:56
3407,158628,51.13,1.29,1,1,1,1,0.6931,2025-07-09 13:54:56
5232,288784,16.39,2.18,0,1,1,1,0.4087,2025-04-10 13:54:56
7643,728472,57.99,6.61,1,0,1,0,0.4767,2025-03-29 13:54:56
1306,854501,66.01,15.0,1,1,1,1,0.5762,2025-03-04 13:54:56
5645,189914,89.26,0.51,0,1,1,1,0.834,2025-06-26 13:54:56
8360,735989,22.17,2.48,1,0,1,0,0.5579,2025-04-22 13:54:56
8892,278853,27.95,4.07,0,1,0,0,0.2688,2025-06-25 13:54:56
7731,730026,76.38,5.2,0,0,0,1,0.5024,2025-07-15 13:54:56
3980,753485,14.96,2.28,1,1,0,1,0.4466,2025-03-05 13:54:56
9370,377371,30.19,0.06,1,1,1,1,0.6903,2025-07-09 13:54:56
6615,575498,48.18,1.89,1,1,0,0,0.5876,2025-03-21 13:54:56
2128,340978,47.94,0.8,1,1,1,1,0.7411,2025-05-16 13:54:56
7316,238636,35.3,0.85,1,0,1,1,0.6309,2025-07-24 13:54:56
1272,312178,49.46,0.67,0,1,1,1,0.6824,2025-04-09 13:54:56
9264,817612,84.58,1.16,1,1,1,1,0.9316,2025-05-05 13:54:56
3451,734925,81.82,8.08,0,1,1,1,0.6643,2025-07-27 13:54:56
3907,598986,49.89,5.0,1,1,1,1,0.7076,2025-03-16 13:54:56
1640,921946,22.24,6.16,1,1,1,1,0.5329,2025-04-06 13:54:56
9247,888931,47.91,10.75,1,1,1,0,0.5532,2025-07-21 13:54:56
2527,605667,79.7,1.25,1,1,1,1,0.8467,2025-03-05 13:54:56
3136,732790,26.85,1.95,0,0,1,1,0.393,2025-04-04 13:54:56
1020,912511,11.85,4.2,1,0,0,1,0.4212,2025-02-28 13:54:56
8070,647404,62.2,4.91,0,1,1,1,0.6103,2025-05-05 13:54:56
7069,145549,40.49,0.04,1,0,0,1,0.5247,2025-02-23 13:54:56
9681,549794,56.82,9.93,1,0,1,0,0.5054,2025-06-23 13:54:56
8900,927910,62.19,1.04,1,1,1,1,0.8308,2025-05-15 13:54:56
6743,717662,54.59,2.22,1,0,0,1,0.484,2025-02-23 13:54:56
2601,546158,42.72,2.05,1,1,1,1,0.6763,2025-07-17 13:54:56
5171,600319,67.35,1.89,1,1,1,1,0.7847,2025-06-22 13:54:56
2374,397027,63.57,2.8,0,0,1,0,0.5274,2025-03-20 13:54:56
9909,528498,39.03,4.51,0,1,0,1,0.3949,2025-06-16 13:54:56
4097,105736,39.01,2.84,1,1,1,1,0.7113,2025-08-19 13:54:56
9562,223553,16.16,2.59,1,0,1,1,0.6366,2025-04-09 13:54:56
1118,493248,31.78,5.86,1,1,1,0,0.671,2025-03-06 13:54:56
4366,821176,33.15,7.1,0,1,0,0,0.3671,2025-06-01 13:54:56
7699,479868,54.75,4.53,0,0,1,1,0.4243,2025-07-24 13:54:56
3536,546769,52.82,2.93,1,1,1,0,0.6447,2025-03-07 13:54:56
5156,373996,41.94,3.98,1,0,1,0,0.523,2025-04-05 13:54:56
7940,692100,75.22,0.76,1,0,1,1,0.7301,2025-05-19 13:54:56
5515,813667,26.16,0.47,1,0,0,1,0.5308,2025-05-11 13:54:56
4338,533302,44.25,1.06,0,1,1,1,0.4665,2025-04-01 13:54:56
8905,287402,20.27,4.03,1,1,1,1,0.5485,2025-05-18 13:54:56
8926,366106,65.26,5.42,0,1,1,0,0.5148,2025-06-03 13:54:56
6642,911802,37.13,1.57,1,1,0,0,0.5485,2025-02-21 13:54:56
7523,871524,35.48,6.7,1,0,1,1,0.5307,2025-07-16 13:54:56
2952,884141,9.04,6.74,1,1,0,0,0.328,2025-06-23 13:54:56
8318,921150,68.8,0.9,1,0,1,0,0.771,2025-02-22 13:54:56
3651,205150,53.94,4.5,1,1,1,0,0.7304,2025-06-27 13:54:56
9329,520019,38.4,1.12,1,1,1,1,0.6566,2025-05-26 13:54:56
1853,268547,79.18,2.08,1,1,1,0,0.6967,2025-05-13 13:54:56
1087,943443,85.09,3.89,1,1,1,1,0.915,2025-07-28 13:54:56
3382,594581,34.57,0.97,1,1,1,1,0.5904,2025-03-20 13:54:56
8134,192423,44.46,4.2,1,1,0,1,0.6422,2025-08-04 13:54:56
5311,332543,44.88,1.1,0,0,0,1,0.3406,2025-05-18 13:54:56
2312,738614,54.02,7.06,1,0,1,1,0.6379,2025-08-11 13:54:56
7297,520107,73.32,3.33,0,0,1,1,0.6619,2025-03-16 13:54:56
9537,400385,31.13,1.98,1,0,1,0,0.4981,2025-03-21 13:54:56
1942,911188,36.91,0.49,1,1,1,1,0.6611,2025-07-07 13:54:56
9100,560296,9.54,3.7,1,1,1,1,0.5567,2025-08-18 13:54:56
4305,991885,85.93,1.46,1,1,1,1,0.9531,2025-03-05 13:54:56
9490,399900,23.02,2.39,1,1,0,1,0.5615,2025-07-02 13:54:56
1551,922042,65.13,1.16,1,0,0,1,0.6856,2025-03-20 13:54:56
9365,640870,22.5,2.52,1,1,1,1,0.6716,2025-02-23 13:54:56
4796,745074,40.14,3.31,1,1,1,1,0.7447,2025-07-08 13:54:56
1591,477215,40.84,2.93,0,1,1,0,0.5516,2025-06-20 13:54:56
1005,265093,61.41,0.28,1,1,1,0,0.779,2025-07-29 13:54:56
5521,917547,25.03,0.19,1,1,1,1,0.7099,2025-05-10 13:54:56
6786,802192,52.89,4.05,1,0,1,1,0.5968,2025-05-11 13:54:56
7643,714550,63.93,2.13,1,1,1,1,0.8615,2025-06-30 13:54:56
9483,116113,39.52,1.42,1,1,1,1,0.7374,2025-02-21 13:54:56
2125,194546,95.76,3.76,1,0,1,0,0.7179,2025-04-02 13:54:56
5662,861412,32.42,2.79,1,1,0,1,0.6253,2025-03-30 13:54:56
6704,464355,52.13,0.81,1,0,1,1,0.7239,2025-06-11 13:54:56
4708,735819,33.83,3.56,0,1,1,1,0.5499,2025-07-02 13:54:56
8451,523580,32.79,2.96,0,0,1,0,0.3374,2025-03-26 13:54:56
1077,373792,89.35,1.78,1,1,0,1,0.8684,2025-07-07 13:54:56
7671,630830,49.89,2.56,1,0,1,1,0.5717,2025-07-24 13:54:56
2186,627612,41.59,9.78,1,1,1,0,0.5169,2025-06-06 13:54:56
6571,222693,46.66,1.07,0,0,1,1,0.5103,2025-04-11 13:54:56
5223,664033,57.98,0.51,0,1,1,1,0.6512,2025-03-26 13:54:56
5099,827913,42.18,0.41,1,1,1,1,0.7134,2025-04-29 13:54:56
7179,690526,58.42,0.88,1,0,1,1,0.654,2025-04-19 13:54:56
4986,894269,35.92,2.74,1,1,1,1,0.8059,2025-05-26 13:54:56
8518,814704,64.69,0.47,1,1,0,1,0.7053,2025-04-25 13:54:56
1449,605383,32.82,1.03,1,0,1,1,0.6032,2025-07-22 13:54:56
5225,170836,25.07,3.18,1,0,0,0,0.3191,2025-05-15 13:54:56
4611,809795,10.1,0.64,1,1,0,1,0.4805,2025-02-22 13:54:56
4768,939031,84.52,3.51,1,1,1,1,0.8862,2025-06-01 13:54:56
7758,470249,72.94,0.06,1,0,1,0,0.7101,2025-04-10 13:54:56
9777,110196,54.68,4.06,1,1,0,1,0.6524,2025-02-22 13:54:56
5315,360317,8.54,8.99,1,1,1,1,0.3653,2025-06-08 13:54:56
2524,518310,23.87,7.95,1,0,1,0,0.3837,2025-03-01 13:54:56
6604,179722,35.36,1.19,1,1,1,0,0.6567,2025-04-01 13:54:56
3925,599705,29.57,1.25,0,0,1,1,0.4416,2025-06-01 13:54:56
6793,329184,42.92,2.98,1,0,0,1,0.4498,2025-03-27 13:54:56
5409,291664,64.17,3.12,0,1,1,0,0.5316,2025-02-27 13:54:56
4116,623239,54.57,2.71,1,0,1,0,0.6124,2025-06-30 13:54:56
4848,871154,63.36,4.15,1,0,0,1,0.6651,2025-06-20 13:54:56
5349,316824,50.14,0.92,0,1,1,1,0.5784,2025-06-23 13:54:56
4323,975499,52.5,0.67,1,0,1,0,0.6668,2025-06-18 13:54:56
6834,263574,37.07,2.42,1,1,0,1,0.5984,2025-07-24 13:54:56
2965,182301,25.89,2.03,1,0,1,0,0.4967,2025-02-28 13:54:56
9072,743645,60.67,10.29,1,0,1,1,0.4862,2025-08-19 13:54:56
9872,144317,36.74,3.24,0,0,1,1,0.485,2025-04-19 13:54:56
7082,750818,94.49,0.16,1,1,1,1,0.9874,2025-06-01 13:54:56
9067,702428,80.89,0.71,0,1,1,0,0.7022,2025-06-11 13:54:56
9042,291756,52.57,0.01,1,0,0,1,0.5296,2025-04-12 13:54:56
5592,517207,61.55,1.25,1,0,0,1,0.6017,2025-06-25 13:54:56
3102,156779,47.23,3.73,0,0,1,1,0.4648,2025-04-08 13:54:56
7934,601555,85.27,2.61,1,0,1,1,0.8118,2025-04-04 13:54:56
1534,626884,46.64,0.65,0,1,1,1,0.5927,2025-05-24 13:54:56
7451,819679,64.16,1.76,1,0,1,0,0.6509,2025-07-07 13:54:56
8491,226216,24.72,3.4,1,1,1,1,0.5573,2025-02-23 13:54:56
9491,582419,52.54,5.63,1,1,1,1,0.7048,2025-06-01 13:54:56
1138,112395,47.27,1.28,1,1,1,1,0.7235,2025-03-01 13:54:56
4453,497860,64.89,4.63,1,1,1,0,0.6583,2025-03-25 13:54:56
2651,441245,64.66,8.99,1,1,1,1,0.7446,2025-05-20 13:54:56
5255,296244,34.07,0.55,1,1,0,1,0.6027,2025-04-02 13:54:56
5307,348659,7.41,3.53,1,1,1,0,0.4816,2025-06-13 13:54:56
8723,742866,67.89,8.6,0,1,1,1,0.5905,2025-05-25 13:54:56
6996,292848,72.34,3.94,1,0,1,0,0.7104,2025-04-15 13:54:56
7946,320760,50.11,3.91,1,1,0,1,0.6589,2025-05-05 13:54:56
7100,482813,46.08,1.62,1,1,0,1,0.6854,2025-05-10 13:54:56
5582,572624,73.65,9.85,0,1,1,0,0.4806,2025-07-05 13:54:56
3149,703868,96.99,1.71,0,1,1,0,0.7483,2025-02-26 13:54:56
4745,953741,19.06,8.19,1,1,0,1,0.4574,2025-07-26 13:54:56
5423,943147,37.98,0.3,1,1,1,1,0.6667,2025-06-21 13:54:56
8082,997905,59.09,2.43,1,0,0,1,0.5907,2025-05-15 13:54:56
4213,252929,80.38,0.04,0,1,0,0,0.649,2025-07-13 13:54:56
8750,944805,66.42,2.93,0,1,1,1,0.6029,2025-08-18 13:54:56
3894,541997,78.27,1.33,0,1,1,1,0.7906,2025-04-15 13:54:56
3204,990650,76.61,0.8,1,0,0,0,0.6497,2025-03-12 13:54:56
9471,659922,17.21,3.44,1,0,0,0,0.3566,2025-06-01 13:54:56
8973,414609,46.49,2.05,1,1,0,1,0.6687,2025-06-17 13:54:56
1782,517755,33.84,3.97,1,1,1,1,0.624,2025-07-26 13:54:56
3677,162953,49.52,5.6,0,1,0,0,0.4584,2025-06-26 13:54:56
5167,599688,56.5,2.26,0,1,0,1,0.499,2025-03-12 13:54:56
2578,571707,89.68,2.95,1,0,1,0,0.7502,2025-05-27 13:54:56
5257,478497,75.91,3.5,0,1,1,1,0.7038,2025-05-20 13:54:56
5223,460858,39.23,2.37,1,1,1,0,0.6765,2025-08-15 13:54:56
7747,227127,65.75,2.1,1,0,0,1,0.7176,2025-05-23 13:54:56
4260,704876,63.98,2.96,1,1,1,1,0.7815,2025-03-26 13:54:56
9822,283018,45.64,3.91,1,0,1,0,0.5333,2025-06-09 13:54:56
6819,440882,78.16,4.37,0,1,0,1,0.5424,2025-03-01 13:54:56
9364,611175,50.15,0.69,1,1,1,0,0.7188,2025-04-28 13:54:56
2285,499582,4.76,8.32,1,0,1,1,0.3601,2025-03-16 13:54:56
5695,586280,54.24,0.63,1,1,1,1,0.7603,2025-03-12 13:54:56
3374,275716,50.35,2.63,1,0,1,1,0.7114,2025-03-10 13:54:56
6528,542307,42.85,4.34,1,1,1,1,0.6512,2025-03-12 13:54:56
7632,990137,17.15,5.77,1,0,1,1,0.5643,2025-08-02 13:54:56
2297,269869,52.61,2.56,1,1,1,1,0.6591,2025-05-25 13:54:56
4740,428710,47.09,1.79,0,0,1,0,0.4061,2025-05-31 13:54:56
5774,844944,45.76,0.69,0,0,0,1,0.4411,2025-06-13 13:54:56
7480,384425,91.49,3.68,1,1,1,1,0.7806,2025-04-29 13:54:56
6951,884226,57.29,7.87,1,1,1,0,0.6209,2025-03-23 13:54:56
9536,572162,41.11,7.53,1,1,1,1,0.5959,2025-05-07 13:54:56
3742,292819,36.49,5.23,1,1,1,1,0.5811,2025-08-15 13:54:56
3049,863125,52.29,2.09,1,1,0,1,0.6649,2025-06-21 13:54:56
5123,880010,42.3,8.79,1,0,1,0,0.4585,2025-02-22 13:54:56
2312,320801,14.63,6.13,1,0,1,1,0.4206,2025-07-09 13:54:56
7506,208014,86.88,2.13,1,1,0,1,0.8493,2025-07-27 13:54:56
2046,596172,28.27,4.89,1,1,1,0,0.5668,2025-04-02 13:54:56
1882,127646,23.68,0.27,1,0,1,1,0.5857,2025-05-11 13:54:56
9585,902157,72.44,0.88,1,1,0,1,0.7923,2025-07-30 13:54:56
2703,375202,88.6,3.23,1,1,1,0,0.8026,2025-03-15 13:54:56
3545,188407,59.13,4.1,0,1,1,1,0.6095,2025-03-06 13:54:56
7388,424399,46.57,1.27,0,1,1,0,0.5589,2025-06-23 13:54:56
5054,873423,55.11,3.53,1,1,0,1,0.6605,2025-06-09 13:54:56
8261,756913,57.13,6.09,0,1,1,1,0.5924,2025-07-19 13:54:56
3151,652330,65.62,3.14,0,1,1,1,0.5741,2025-07-08 13:54:56
1469,136863,21.45,1.81,1,0,1,1,0.5407,2025-03-04 13:54:56
6847,440999,60.93,1.4,1,0,1,1,0.6548,2025-04-21 13:54:56
8655,666844,23.8,7.14,1,0,1,1,0.4939,2025-06-12 13:54:56
9988,566454,39.15,2.16,1,1,1,1,0.744,2025-07-17 13:54:56
9836,285637,59.56,3.48,1,1,1,1,0.7458,2025-03-22 13:54:56
8481,761702,43.91,2.88,1,1,1,1,0.6877,2025-03-11 13:54:56
8127,648888,22.74,4.98,1,1,1,0,0.6101,2025-03-10 13:54:56
9746,424704,50.0,0.65,1,1,1,0,0.772,2025-05-24 13:54:56
8892,665884,61.85,4.15,0,1,1,0,0.5278,2025-06-23 13:54:56
2468,563325,51.49,4.84,0,0,1,0,0.3878,2025-06-03 13:54:56
6993,532228,75.72,3.27,1,0,0,1,0.6804,2025-06-15 13:54:56
3552,418320,66.61,6.61,1,0,1,1,0.6146,2025-08-18 13:54:56
1002,648737,54.12,3.67,0,0,0,1,0.3603,2025-07-17 13:54:56
6635,400693,21.84,6.6,1,1,1,0,0.4923,2025-04-22 13:54:56
9768,108722,45.78,5.06,1,0,1,1,0.5827,2025-02-25 13:54:56
9060,892171,41.88,4.49,1,0,0,1,0.4888,2025-04-20 13:54:56
5909,109577,45.23,1.77,1,1,1,0,0.771,2025-05-02 13:54:56
5800,726004,33.68,0.41,1,1,0,1,0.613,2025-06-22 13:54:56
1119,674843,72.56,2.17,0,0,1,1,0.4993,2025-05-17 13:54:56
4090,531737,44.85,2.39,1,1,1,1,0.7701,2025-03-30 13:54:56
8162,513928,68.15,0.33,0,0,0,1,0.487,2025-06-18 13:54:56
3676,849667,64.24,0.94,1,0,1,1,0.7476,2025-03-08 13:54:56
7386,968669,12.11,5.05,0,1,1,1,0.3541,2025-05-16 13:54:56
4615,375755,28.07,2.97,0,1,0,1,0.3485,2025-07-31 13:54:56
7918,755699,30.7,3.15,1,0,1,1,0.5817,2025-06-20 13:54:56
9465,901677,59.14,0.93,0,1,1,1,0.7326,2025-03-17 13:54:56
5455,398506,30.5,0.58,1,1,1,1,0.7014,2025-03-07 13:54:56
9716,948098,39.65,0.08,1,1,1,1,0.8419,2025-06-13 13:54:56
7766,297133,50.32,1.51,0,1,1,0,0.6227,2025-08-03 13:54:56
3989,243261,47.51,5.19,1,1,1,0,0.6028,2025-06-07 13:54:56
2809,767831,48.18,2.62,1,0,1,1,0.5874,2025-04-26 13:54:56
8419,385354,18.77,4.06,1,1,1,1,0.5359,2025-02-22 13:54:56
9061,296912,34.95,1.64,1,1,1,0,0.5763,2025-05-30 13:54:56
1318,259541,70.45,1.03,1,0,1,0,0.7262,2025-08-08 13:54:56
9765,123206,64.85,1.33,1,0,1,1,0.8325,2025-07-04 13:54:56
2676,395819,68.5,4.32,0,1,0,0,0.4082,2025-06-13 13:54:56
3049,849938,16.21,2.51,1,0,1,1,0.504,2025-04-30 13:54:56
1135,344120,46.67,2.19,1,0,1,1,0.6541,2025-07-28 13:54:56
3469,115441,67.93,3.07,1,0,1,1,0.7573,2025-04-16 13:54:56
4559,458522,74.24,3.26,0,1,1,1,0.6975,2025-05-05 13:54:56
6105,923893,7.3,1.4,1,0,1,1,0.4687,2025-04-15 13:54:56
7085,586209,51.87,2.46,1,1,1,0,0.7173,2025-02-23 13:54:56
